valgstedid;voters;votes;a;b;c;v;year;vsnavn;komnavn;kredsnavn;kontanthjaelp;arbejd;boligstoer_kvm;ejer;formue;indkomst;indkomst_80pct;_merge
561019;233;193;34;14;13;84;2005;Opsneum Skole;Esbjerg;2. Esbjerg;;;;;;;;1
561020;1983;1725;516;81;117;648;2005;Tjæreborg fritidscenter;Esbjerg;2. Esbjerg;;;126.7867245;.76326934;;;;3
561021;2962;2250;838;102;98;638;2005;Ungdomsklubben Askelunden;Esbjerg;2. Esbjerg;;;93.27473043000001;.285513361;;;;3
561022;2607;2145;650;75;125;762;2005;Ådalskolen;Esbjerg;2. Esbjerg;;;110.8795712;.467843632;;;;3
561023;3000;2516;926;117;116;722;2005;Blåbjerggårdskolen;Esbjerg;2. Esbjerg;;;103.3715221;.496999454;;;;3
561024;2140;1792;539;59;119;598;2005;Sønderrisskolen;Esbjerg;2. Esbjerg;;;114.5180251;.525862069;;;;3
563001;2165;1886;432;153;168;566;2005;Nordby;Fanø;2. Esbjerg;;;119.8897338;.669201521;;;;3
563002;267;240;50;28;21;73;2005;Sønderho;Fanø;2. Esbjerg;;;121.8681319;.71978022;;;;3
565001;7965;6595;1536;283;356;2732;2005;Grindsted;Grindsted;4. Grindsted;;;;;;;;1
565002;1811;1519;318;62;98;690;2005;Sdr. Omme;Grindsted;4. Grindsted;;;;;;;;1
565003;1595;1365;226;42;57;691;2005;Hejnsvig;Grindsted;4. Grindsted;;;;;;;;1
565004;720;631;67;19;32;354;2005;Filskov;Grindsted;4. Grindsted;;;;;;;;1
565005;728;622;97;17;12;330;2005;Stenderup/Kroager;Grindsted;4. Grindsted;;;;;;;;1
567001;636;542;79;24;25;297;2005;Årre;Helle (del af);3. Ribe;;;;;;;;1
567002;1213;1067;176;42;41;562;2005;Agerbæk;Helle (del af);3. Ribe;;;;;;;;1
567003;502;436;35;11;34;256;2005;Fåborg;Helle (del af);3. Ribe;;;;;;;;1
567004;935;819;137;32;56;423;2005;Grimstrup;Helle (del af);3. Ribe;;;;;;;;1
567005;789;697;112;30;48;377;2005;Næsbjerg;Helle (del af);3. Ribe;;;;;;;;1
567006;826;682;98;26;41;368;2005;Starup;Helle (del af);3. Ribe;;;;;;;;1
567007;1032;898;147;52;47;483;2005;Øse;Helle (del af);3. Ribe;;;;;;;;1
569001;2743;2281;463;139;142;954;2005;Holsted;Holsted;4. Grindsted;;;;;;;;1
569002;396;349;40;15;16;188;2005;Føvling;Holsted;4. Grindsted;;;;;;;;1
569003;250;208;31;7;19;95;2005;Stenderup;Holsted;4. Grindsted;;;;;;;;1
569004;224;190;32;10;8;111;2005;Tobøl;Holsted;4. Grindsted;;;;;;;;1
569005;930;793;109;46;49;428;2005;Aastrup;Holsted;4. Grindsted;;;;;;;;1
569006;427;375;64;22;23;181;2005;Hovborg;Holsted;4. Grindsted;;;;;;;;1
571001;6842;5695;1482;467;401;1848;2005;Ribe;Ribe;3. Ribe;;;;;;;;1
571002;559;481;96;28;28;216;2005;Farup;Ribe;3. Ribe;;;;;;;;1
571003;212;181;29;9;7;92;2005;Hjortlund;Ribe;3. Ribe;;;;;;;;1
571004;1499;1274;320;77;73;531;2005;Hviding;Ribe;3. Ribe;;;;;;;;1
571005;1367;1163;242;49;65;523;2005;Jernved;Ribe;3. Ribe;;;;;;;;1
571006;202;173;11;6;7;111;2005;Kalvslund;Ribe;3. Ribe;;;;;;;;1
571007;47;40;6;3;2;16;2005;Mandø;Ribe;3. Ribe;;;;;;;;1
571008;157;138;28;11;6;65;2005;Obbekær;Ribe;3. Ribe;;;;;;;;1
571009;463;389;83;20;15;194;2005;Roager;Ribe;3. Ribe;;;;;;;;1
571010;497;430;76;28;10;219;2005;Seem;Ribe;3. Ribe;;;;;;;;1
571011;363;295;47;7;21;141;2005;Spandet;Ribe;3. Ribe;;;;;;;;1
571013;484;412;69;30;31;179;2005;Vilslev;Ribe;3. Ribe;;;;;;;;1
571014;704;640;125;58;65;243;2005;Øster Vedsted;Ribe;3. Ribe;;;;;;;;1
573001;9961;8123;1968;389;894;3132;2005;Varde;Varde;1. Varde;;;104.8994935;.497309275;;;;3
573006;651;560;62;28;51;298;2005;Tinghøj;Varde;1. Varde;;;141.4739884;.843930636;;;;3
573007;1046;951;201;58;75;448;2005;Alslev;Varde;1. Varde;;;138.2258065;.831541219;;;;3
573008;901;791;122;45;52;417;2005;Horne;Varde;1. Varde;;;;.7886178860000001;;;;3
573009;972;851;138;48;72;426;2005;Janderup;Varde;1. Varde;;;141.4478764;.814671815;;;;3
573011;591;519;77;29;48;255;2005;Billum;Varde;1. Varde;;;;;;;;1
573012;822;750;145;42;65;350;2005;Thorstrup;Varde;1. Varde;;;;;;;;1
575001;6652;5508;1605;336;463;1929;2005;Vejenhallen;Vejen;4. Grindsted;;;120.8503119;.634095634;;;;3
575002;498;439;74;19;30;207;2005;Læborg;Vejen;4. Grindsted;;;131.7679558;.79281768;;;;3
575003;1584;1395;270;128;128;575;2005;Askov Malt;Vejen;4. Grindsted;;;123.1009615;.676081731;;;;3
575004;1062;912;167;60;61;387;2005;Andst;Vejen;4. Grindsted;;;140.8350515;.802061856;;;;3
575005;1087;947;231;48;67;393;2005;Gesten;Vejen;4. Grindsted;;;137.3719165;.721062619;;;;3
575006;1148;947;217;43;51;400;2005;Bække;Vejen;4. Grindsted;;;131.5234375;.70703125;;;;3
575007;243;205;24;15;20;95;2005;Veerst;Vejen;4. Grindsted;;;122.0990415;.614696486;;;;3
575008;152;117;17;3;6;58;2005;Thorsted;Vejen;4. Grindsted;;;;.794811321;;;;3
577001;4023;3439;430;245;234;1684;2005;Ølgod;Ølgod;1. Varde;;;;;;;;1
577002;226;190;22;16;14;96;2005;Strellev;Ølgod;1. Varde;;;;;;;;1
577003;1248;1073;178;52;88;511;2005;Tistrup;Ølgod;1. Varde;;;;;;;;1
577004;333;274;45;15;17;97;2005;Gårde;Ølgod;1. Varde;;;;;;;;1
577005;246;218;22;8;19;124;2005;Hodde;Ølgod;1. Varde;;;;;;;;1
577006;1412;1156;261;65;79;504;2005;Ansager;Ølgod;1. Varde;;;;;;;;1
577007;623;561;59;37;26;318;2005;Skovlund;Ølgod;1. Varde;;;;;;;;1
601001;2744;2327;485;162;195;932;2005;Ring;Brædstrup (del af);4. Give;;;;;;;;1
601002;528;460;58;28;43;201;2005;Føvling/Tyrsting;Brædstrup (del af);4. Give;;;;;;;;1
601003;735;667;144;35;57;260;2005;Nim/Underup;Brædstrup (del af);4. Give;;;;;;;;1
601004;616;536;74;35;44;235;2005;Grædstrup;Brædstrup (del af);4. Give;;;;;;;;1
601005;658;574;102;42;31;228;2005;Sdr. Vissing;Brædstrup (del af);4. Give;;;;;;;;1
601006;625;548;96;51;41;204;2005;Voerladegård;Brædstrup (del af);4. Give;;;;;;;;1
601007;528;473;92;51;22;160;2005;Tønning/Træden;Brædstrup (del af);4. Give;;;;;;;;1
603001;2018;1549;443;130;124;439;2005;Brejning;Børkop;1. Fredericia;;;;;;;;1
603002;3290;2836;638;210;245;935;2005;Børkop;Børkop;1. Fredericia;;;;;;;;1
603003;1432;1308;286;102;124;426;2005;Gårslev;Børkop;1. Fredericia;;;;;;;;1
603004;1670;1452;288;82;114;567;2005;Smidstrup;Børkop;1. Fredericia;;;;;;;;1
605001;1570;1388;254;99;104;596;2005;Bredsten;Egtved (del af);4. Give;;;;;;;;1
605002;2541;2152;343;154;210;956;2005;Egtved;Egtved (del af);4. Give;;;;;;;;1
605003;683;623;128;35;49;246;2005;Jerlev;Egtved (del af);4. Give;;;;;;;;1
605004;1253;1108;136;65;98;530;2005;Nørup;Egtved (del af);4. Give;;;;;;;;1
605005;1163;1033;173;77;60;428;2005;Randbøl;Egtved (del af);4. Give;;;;;;;;1
605006;1174;1054;182;53;125;408;2005;Vester Nebel;Egtved (del af);4. Give;;;;;;;;1
605007;1297;1175;240;82;85;438;2005;Ødsted;Egtved (del af);4. Give;;;;;;;;1
605008;1435;1246;214;89;102;484;2005;Øster Starup;Egtved (del af);4. Give;;;;;;;;1
607001;10135;8226;2777;525;595;1894;2005;Gymnasiet;Fredericia;1. Fredericia;;;95.30613841;.469506383;;;;3
607002;1134;999;215;66;87;360;2005;Bredstrup-Pjedsted;Fredericia;1. Fredericia;;;143.2167235;.885665529;;;;3
607003;7207;6398;1500;429;684;2288;2005;Erritsø;Fredericia;1. Fredericia;;;127.3012658;.76278481;;;;3
607004;571;489;95;32;52;184;2005;Herslev;Fredericia;1. Fredericia;;;140.2411576;.77170418;;;;3
607005;3573;3118;589;226;363;1174;2005;Taulov;Fredericia;1. Fredericia;;;131.2785388;.745306951;;;;3
607006;7194;5602;1916;321;390;1313;2005;Skjoldborgvejens Skole;Fredericia;1. Fredericia;;;96.47308489;.284679089;;;;3
607007;1337;1202;265;100;118;434;2005;Bøgeskov;Fredericia;1. Fredericia;;;137.3247496;.855507868;;;;3
607008;5593;4187;1316;289;313;911;2005;Købmagergadens Skole;Fredericia;1. Fredericia;;;79.83088882;.177975456;;;;3
609001;2227;1879;352;141;127;779;2005;Østbirk;Gedved;6. Horsens;;;;;;;;1
609002;1650;1450;282;110;122;523;2005;Gedved;Gedved;6. Horsens;;;;;;;;1
609003;2170;1884;452;120;164;645;2005;Hovedgård;Gedved;6. Horsens;;;;;;;;1
609004;1344;1196;276;92;85;439;2005;Søvind;Gedved;6. Horsens;;;;;;;;1
611001;4268;3469;550;215;247;1544;2005;Give;Give (del af);4. Give;;;;;;;;1
611002;1708;1462;205;79;93;604;2005;Thyregod;Give (del af);4. Give;;;;;;;;1
611003;941;811;134;47;66;355;2005;Gadbjerg;Give (del af);4. Give;;;;;;;;1
611004;888;773;125;25;52;358;2005;Givskud;Give (del af);4. Give;;;;;;;;1
611005;835;720;86;32;42;347;2005;Grønbjerg;Give (del af);4. Give;;;;;;;;1
611006;385;354;45;27;23;186;2005;Lindeballe;Give (del af);4. Give;;;;;;;;1
611007;1218;1016;161;47;60;454;2005;Øster Nykirke;Give (del af);4. Give;;;;;;;;1
613001;4992;4391;864;243;376;1830;2005;Hedensted  St.Dalby;Hedensted;5. Juelsminde;;;;;;;;1
613002;2944;2522;663;107;161;814;2005;Løsning;Hedensted;5. Juelsminde;;;;;;;;1
613003;1476;1319;188;52;51;582;2005;Øster Snede;Hedensted;5. Juelsminde;;;;;;;;1
613004;1129;1001;153;85;96;422;2005;Daugård-Ørum;Hedensted;5. Juelsminde;;;;;;;;1
613005;475;412;52;18;25;157;2005;Korning;Hedensted;5. Juelsminde;;;;;;;;1
613006;983;850;198;45;65;313;2005;Ølsted;Hedensted;5. Juelsminde;;;;;;;;1
615001;4545;3588;1350;253;219;692;2005;Søndermarkskolen;Horsens;6. Horsens;;;75.84494774;.212253194;;;;3
615002;4282;3261;1164;199;199;667;2005;Vesthallen;Horsens;6. Horsens;;;84.69166667;.312;;;;3
615003;6927;5381;1452;425;561;1498;2005;Rådhuset;Horsens;6. Horsens;;;84.94458736999999;.238867999;;;;3
615004;136;122;22;7;15;38;2005;Endelave Skole;Horsens;6. Horsens;;;;.7625;;;;3
615005;4133;3341;1107;246;238;775;2005;Langmarksskolen/Parkhallen;Horsens;6. Horsens;;;91.23884327;.457693681;;;;3
615006;9180;8067;2266;497;689;2631;2005;Dagnæshallen;Horsens;6. Horsens;;;128.9419592;.883980903;;;;3
615007;3755;3379;918;209;277;1116;2005;Torstedhallen;Horsens;6. Horsens;;;128.3598015;.886352357;;;;3
615008;1306;1163;255;64;92;478;2005;Hatting Forsamlingshus;Horsens;6. Horsens;;;132.1723647;.803418803;;;;3
615009;1582;1369;299;66;110;516;2005;Vinten Forsamlingshus;Horsens;6. Horsens;;;128.6358447;.7157534250000001;;;;3
615010;1720;1516;353;87;136;530;2005;Egebjerghallen;Horsens;6. Horsens;;;133.1935484;.778494624;;;;3
615011;4155;3844;600;308;572;1593;2005;Stensballehallen;Horsens;6. Horsens;;;142.9589977;.850113895;;;;3
615012;1198;858;374;71;35;125;2005;Sundtoppen;Horsens;6. Horsens;;;128.9420857;.883977947;;;;3
615013;381;330;82;25;33;120;2005;Mølledamsskolen/Sejet Gamle Skole;Horsens;6. Horsens;;;118.0712589;.609501188;;;;3
617001;2654;2365;456;317;212;737;2005;Jelling;Jelling;3. Vejle;;;;;;;;1
617002;811;708;120;39;49;305;2005;Hvejsel;Jelling;3. Vejle;;;;;;;;1
617005;549;488;74;43;28;222;2005;Kollerup-Vindelev;Jelling;3. Vejle;;;;;;;;1
619001;2312;1986;377;104;239;814;2005;Juelsminde;Juelsminde;5. Juelsminde;;;;;;;;1
619002;562;504;97;29;34;233;2005;As;Juelsminde;5. Juelsminde;;;;;;;;1
619003;838;729;151;43;54;312;2005;Klakring;Juelsminde;5. Juelsminde;;;;;;;;1
619004;1283;1127;240;63;102;421;2005;Barrit;Juelsminde;5. Juelsminde;;;;;;;;1
619005;1077;919;183;47;65;366;2005;Bjerre;Juelsminde;5. Juelsminde;;;;;;;;1
619006;1375;1184;266;51;74;537;2005;Hornsyld;Juelsminde;5. Juelsminde;;;;;;;;1
619007;1235;1078;187;62;81;423;2005;Stouby;Juelsminde;5. Juelsminde;;;;;;;;1
619008;1192;1002;219;42;91;363;2005;Rårup;Juelsminde;5. Juelsminde;;;;;;;;1
619009;1675;1468;282;70;130;646;2005;Glud;Juelsminde;5. Juelsminde;;;;;;;;1
619010;86;84;14;12;8;36;2005;Hjarnø;Juelsminde;5. Juelsminde;;;;;;;;1
621001;5614;4370;758;462;487;1463;2005;Parkhallen;Kolding;2. Kolding;;;86.67934256;.304347367;;;;3
621002;6311;5053;1127;458;412;1467;2005;KFUM-hallen;Kolding;2. Kolding;;;82.4735436;.247858412;;;;3
621003;4610;3537;999;274;252;891;2005;Ibc  Tvedvej;Kolding;2. Kolding;;;101.7226279;.346270084;;;;3
621004;3691;2735;803;215;143;609;2005;Dyrehaveskolen;Kolding;2. Kolding;;;127.936732;.657046456;;;;3
621005;4607;4135;563;364;569;1836;2005;Lyshøjskolen;Kolding;2. Kolding;;;129.2811357;.778014171;;;;3
621006;545;487;89;32;42;194;2005;Eltang Centralskole;Kolding;2. Kolding;;;133.8117685;.744712161;;;;3
621007;1909;1704;274;97;160;748;2005;Almind-Viuf-hallen;Kolding;2. Kolding;;;126.314522;.683016449;;;;3
621008;4004;3469;633;258;323;1404;2005;Bramdruphallen;Kolding;2. Kolding;;;77.71448773;.21113954;;;;3
621009;2554;2246;384;216;176;790;2005;Bjerthallen;Kolding;2. Kolding;;;89.91627465000001;.484339292;;;;3
621010;1930;1672;358;111;129;592;2005;Vonsildhallen;Kolding;2. Kolding;;;118.5892484;.759786899;;;;3
621011;4264;3701;901;238;297;1169;2005;Munkensdam Amtsgymnasium;Kolding;2. Kolding;;;137.8099045;.876017947;;;;3
621012;4248;3563;963;246;240;937;2005;Festsal Palmealle;Kolding;2. Kolding;;;132.1191928;.7490066600000001;;;;3
621013;2842;2565;407;155;315;1071;2005;Dalby;Kolding;2. Kolding;;;122.6062994;.711744107;;;;3
623001;2626;2250;467;147;223;781;2005;Kommunekontoret;Lunderskov;2. Kolding;;;;;;;;1
623002;1253;1108;184;61;79;522;2005;Jordrup Forsamlingshus;Lunderskov;2. Kolding;;;;;;;;1
625001;1811;1538;293;81;95;624;2005;Ejstrup;Nørre-Snede;4. Give;;;;;;;;1
625002;413;351;63;12;26;135;2005;Gludsted;Nørre-Snede;4. Give;;;;;;;;1
625003;1875;1578;329;79;113;493;2005;Nørre-Snede;Nørre-Snede;4. Give;;;;;;;;1
625004;430;353;92;15;22;125;2005;Hampen;Nørre-Snede;4. Give;;;;;;;;1
625005;807;660;104;40;46;264;2005;Klovborg;Nørre-Snede;4. Give;;;;;;;;1
627001;1002;888;152;67;49;347;2005;Rask Mølle;Tørring-Uldum (del af);5. Juelsminde;;;;;;;;1
627002;395;331;39;13;24;150;2005;Hvirring;Tørring-Uldum (del af);5. Juelsminde;;;;;;;;1
627003;574;488;73;24;38;199;2005;Hornborg;Tørring-Uldum (del af);5. Juelsminde;;;;;;;;1
627004;1018;924;190;69;69;353;2005;Grejs;Tørring-Uldum (del af);5. Juelsminde;;;;;;;;1
627005;1241;1093;208;57;59;501;2005;Lindved;Tørring-Uldum (del af);5. Juelsminde;;;;;;;;1
627006;2024;1724;295;107;128;664;2005;Tørring;Tørring-Uldum (del af);5. Juelsminde;;;;;;;;1
627007;1108;931;169;70;58;390;2005;Uldum;Tørring-Uldum (del af);5. Juelsminde;;;;;;;;1
627008;569;501;74;34;22;206;2005;Åle;Tørring-Uldum (del af);5. Juelsminde;;;;;;;;1
627009;761;663;148;35;35;257;2005;Ølholm;Tørring-Uldum (del af);5. Juelsminde;;;;;;;;1
627010;381;334;50;16;18;152;2005;Hjortsvang;Tørring-Uldum (del af);5. Juelsminde;;;;;;;;1
629001;3976;3365;732;176;336;1173;2005;Vamdrup;Vamdrup;2. Kolding;;;;;;;;1
629002;390;352;66;20;17;171;2005;Hjarup;Vamdrup;2. Kolding;;;;;;;;1
629003;972;846;162;47;43;377;2005;Ødis;Vamdrup;2. Kolding;;;;;;;;1
631001;10631;8089;2244;640;687;2052;2005;Idrættens Hus;Vejle;3. Vejle;;;;;;;;1
631002;2744;2160;622;181;189;479;2005;Langelinie Skole;Vejle;3. Vejle;;;;;;;;1
631003;2420;2015;638;153;138;468;2005;Vokenskolen/Søndermarkshallen;Vejle;3. Vejle;;;;;;;;1
631004;4112;3461;947;276;250;846;2005;Nørremarksskolen;Vejle;3. Vejle;;;;;;;;1
631005;729;665;125;42;67;249;2005;Engum Skole;Vejle;3. Vejle;;;;;;;;1
631006;5943;5276;976;419;820;1947;2005;Hældagerhallen;Vejle;3. Vejle;;;;;;;;1
631007;1781;1483;362;158;143;387;2005;Grejsdalens Fritidscenter;Vejle;3. Vejle;;;;;;;;1
631008;2775;2449;640;179;215;732;2005;Petersmindeskolen;Vejle;3. Vejle;;;;;;;;1
631009;1308;1188;222;74;129;463;2005;Skibet Skole;Vejle;3. Vejle;;;;;;;;1
631010;897;809;130;64;73;318;2005;Højen Skole;Vejle;3. Vejle;;;;;;;;1
631011;3615;3206;619;249;412;1214;2005;Vindinghallen;Vejle;3. Vejle;;;;;;;;1
631012;2488;2232;378;220;302;833;2005;Mølholm Skole;Vejle;3. Vejle;;;;;;;;1
631013;2320;1911;568;148;128;447;2005;Løget Sognegård;Vejle;3. Vejle;;;;;;;;1
651001;2848;2551;373;102;244;1125;2005;Aulumhallen;Aulum-Haderup;2. Holstebro;;;;;;;;1
651002;546;494;42;19;33;261;2005;Hodsager Klubcenter;Aulum-Haderup;2. Holstebro;;;;;;;;1
651003;607;509;107;13;22;235;2005;Feldborg Sognegård;Aulum-Haderup;2. Holstebro;;;;;;;;1
651004;907;827;122;37;52;395;2005;Haderup Sognegård;Aulum-Haderup;2. Holstebro;;;;;;;;1
653001;5131;4168;748;233;272;1664;2005;Brande By;Brande;4. Skjern;;;;;;;;1
653002;703;581;67;18;32;252;2005;Blåhøj;Brande;4. Skjern;;;;;;;;1
653003;344;297;46;19;24;133;2005;Uhre;Brande;4. Skjern;;;;;;;;1
653004;248;226;23;9;17;112;2005;Drantum;Brande;4. Skjern;;;;;;;;1
655001;3286;2814;700;129;195;1040;2005;Tarm  Foersum;Egvad;4. Skjern;;;;;;;;1
655003;519;459;59;23;31;221;2005;Hoven;Egvad;4. Skjern;;;;;;;;1
655004;566;485;62;21;34;251;2005;Ådum;Egvad;4. Skjern;;;;;;;;1
655005;409;348;35;10;30;183;2005;Lyne;Egvad;4. Skjern;;;;;;;;1
655006;331;287;29;10;11;144;2005;Sdr. Vium;Egvad;4. Skjern;;;;;;;;1
655007;447;375;76;11;26;154;2005;Hemmet;Egvad;4. Skjern;;;;;;;;1
655008;675;574;83;28;38;271;2005;Søndre/Nørre Bork;Egvad;4. Skjern;;;;;;;;1
655009;582;500;86;26;31;178;2005;Lønborg/Vostrup;Egvad;4. Skjern;;;;;;;;1
657001;19398;15865;3490;1367;1170;5659;2005;Herning;Herning;3. Herning;;;93.95102158;.367787226;;;;3
657002;683;560;114;28;30;231;2005;Arnborg;Herning;3. Herning;;;128.1313993;.732081911;;;;3
657003;368;307;78;24;14;98;2005;Fasterholt;Herning;3. Herning;;;;;;;;1
657004;1112;878;254;84;28;241;2005;Gullestrup;Herning;3. Herning;;;;;;;;1
657005;5851;5181;829;442;498;2296;2005;Hammerum;Herning;3. Herning;;;128.7728269;.727538349;;;;3
657006;704;611;116;31;33;293;2005;Ilskov;Herning;3. Herning;;;126.7788462;.824519231;;;;3
657007;740;637;140;35;31;198;2005;Kølkær;Herning;3. Herning;;;142.1650026;.851812927;;;;3
657008;3619;3305;554;271;198;1634;2005;Lind;Herning;3. Herning;;;121.9917203;.719411224;;;;3
657009;365;306;29;20;14;154;2005;Simmelkær;Herning;3. Herning;;;;.8210023869999999;;;;3
657010;433;391;48;32;16;173;2005;Sinding;Herning;3. Herning;;;;;;;;1
657011;3205;2899;530;176;196;1279;2005;Snejbjerg;Herning;3. Herning;;;139.1290323;.896774194;;;;3
657012;582;511;89;36;33;201;2005;Studsgård;Herning;3. Herning;;;;;;;;1
657013;3171;2795;472;138;205;1368;2005;Sunds;Herning;3. Herning;;;127.5230203;.717004297;;;;3
657014;3613;3235;638;246;172;1301;2005;Tjørring;Herning;3. Herning;;;;.782352941;;;;3
657015;220;200;32;15;7;89;2005;Ørre;Herning;3. Herning;;;104.7144754;.293492696;;;;3
659001;1122;985;133;49;85;479;2005;Holmsland/Kloster;Holmsland;1. Ringkøbing;;;;;;;;1
659002;2737;2172;279;84;238;818;2005;Hvide Sande-Lyngvig-Klegod;Holmsland;1. Ringkøbing;;;;;;;;1
661001;13946;11838;2833;888;648;4819;2005;Holstebro (Stadionhallen/Musikteatret);Holstebro;2. Holstebro;;;100.0249179;.501755578;;;;3
661002;1105;994;183;66;61;467;2005;Tvishallen;Holstebro;2. Holstebro;;;138.7286325;.851139601;;;;3
661003;1627;1410;240;72;74;727;2005;Skave Sognegård;Holstebro;2. Holstebro;;;143.3908046;.852873563;;;;3
661004;2279;2094;398;130;130;1059;2005;Mejrup Sognegård;Holstebro;2. Holstebro;;;;.750615258;;;;3
661005;10037;8465;2360;624;437;3039;2005;Birkelundsskolens Hal;Holstebro;2. Holstebro;;;106.2918245;.51467803;;;;3
661006;1653;1558;359;121;93;667;2005;Mejdal kirkes menighedssal;Holstebro;2. Holstebro;;;126.6886228;.737724551;;;;3
663001;11278;9522;1981;520;932;3715;2005;Ikast;Ikast;3. Herning;;;;;;;;1
663002;729;674;106;23;48;337;2005;Isenvad;Ikast;3. Herning;;;;;;;;1
663003;2282;2036;379;73;156;908;2005;Bording;Ikast;3. Herning;;;;;;;;1
663004;295;258;30;4;15;143;2005;Agerskov-Stubkjær;Ikast;3. Herning;;;;;;;;1
663005;1717;1510;458;91;85;473;2005;Engesvang;Ikast;3. Herning;;;;;;;;1
663006;406;346;68;20;30;121;2005;Pårup;Ikast;3. Herning;;;;;;;;1
665001;5510;4632;967;301;396;1696;2005;Lemvig;Lemvig;1. Ringkøbing;;;113.7993612;.567653891;;;;3
665002;2062;1824;297;151;128;664;2005;Nørre Nissum;Lemvig;1. Ringkøbing;;;138.8184188;.744569939;;;;3
665003;1738;1494;277;88;97;616;2005;Klinkby;Lemvig;1. Ringkøbing;;;138.8848548;.794605809;;;;3
665004;1750;1513;249;87;81;615;2005;Ramme;Lemvig;1. Ringkøbing;;;138.2623762;.801980198;;;;3
665005;1187;1018;119;49;48;520;2005;Bøvling;Lemvig;1. Ringkøbing;;;133.3190883;.784900285;;;;3
665006;1124;978;145;52;46;481;2005;Flynder;Lemvig;1. Ringkøbing;;;136.5372425;.816164818;;;;3
667001;3920;3349;790;257;251;1188;2005;Ringkøbing By;Ringkøbing;1. Ringkøbing;;;;;;;;1
667002;2634;2279;469;151;146;877;2005;Rindum;Ringkøbing;1. Ringkøbing;;;;;;;;1
667003;670;600;96;26;30;285;2005;Hee;Ringkøbing;1. Ringkøbing;;;;;;;;1
667004;331;299;27;15;18;187;2005;Hover;Ringkøbing;1. Ringkøbing;;;;;;;;1
667005;473;419;60;18;18;212;2005;No;Ringkøbing;1. Ringkøbing;;;;;;;;1
667006;363;312;41;12;17;189;2005;Stadil;Ringkøbing;1. Ringkøbing;;;;;;;;1
667007;598;544;64;26;29;308;2005;Højmark;Ringkøbing;1. Ringkøbing;;;;;;;;1
667008;1104;935;210;52;89;388;2005;Lem;Ringkøbing;1. Ringkøbing;;;;;;;;1
667009;909;792;149;45;49;392;2005;Tim;Ringkøbing;1. Ringkøbing;;;;;;;;1
667010;266;245;37;13;10;120;2005;Torsted;Ringkøbing;1. Ringkøbing;;;;;;;;1
667011;315;288;35;13;17;164;2005;Vedersø;Ringkøbing;1. Ringkøbing;;;;;;;;1
667012;930;839;151;80;51;372;2005;Velling;Ringkøbing;1. Ringkøbing;;;;;;;;1
667013;349;313;42;28;14;159;2005;Ølstrup;Ringkøbing;1. Ringkøbing;;;;;;;;1
669001;5757;4861;1020;219;447;1824;2005;Skjern rådhus;Skjern;4. Skjern;;;;;;;;1
669002;968;845;135;34;45;441;2005;Borris / Bundgårds Hotel;Skjern;4. Skjern;;;;;;;;1
669003;269;241;40;5;18;113;2005;Bølling Forsamlingshus;Skjern;4. Skjern;;;;;;;;1
669004;383;356;32;9;20;191;2005;Sædding Forsamlingshus;Skjern;4. Skjern;;;;;;;;1
669005;358;329;32;19;20;157;2005;Dejbjerglund Efterskole;Skjern;4. Skjern;;;;;;;;1
669006;601;532;44;11;36;272;2005;Faster Skole;Skjern;4. Skjern;;;;;;;;1
669007;378;335;23;18;25;152;2005;Hanning / Ældrecentret Tingager;Skjern;4. Skjern;;;;;;;;1
669008;254;238;25;10;11;90;2005;Finderup Forsamlingshus;Skjern;4. Skjern;;;;;;;;1
669009;545;470;74;21;41;211;2005;Stauning sognegård;Skjern;4. Skjern;;;;;;;;1
671001;6621;5517;1757;334;381;1686;2005;Struer;Struer;2. Holstebro;;;102.9105188;.464778677;;;;3
671002;1731;1506;421;92;125;481;2005;Gimsing;Struer;2. Holstebro;;;110.5253456;.647004608;;;;3
671003;1280;1131;208;66;74;553;2005;Hjerm;Struer;2. Holstebro;;;142.3742604;.846153846;;;;3
671004;863;772;210;34;42;296;2005;Humlum;Struer;2. Holstebro;;;137.3214286;.8584656080000001;;;;3
671005;514;466;89;22;25;200;2005;Resen;Struer;2. Holstebro;;;133.3831169;.803896104;;;;3
671006;419;385;53;14;23;174;2005;Vejrum;Struer;2. Holstebro;;;147.2309417;.85426009;;;;3
671007;1231;1115;289;65;82;436;2005;Bremdal;Struer;2. Holstebro;;;130.8497146;.753963221;;;;3
671008;1311;1167;161;40;59;617;2005;Langhøj;Struer;2. Holstebro;;;;;;;;1
671009;158;152;21;17;13;59;2005;Venø;Struer;2. Holstebro;;;;;;;;1
673001;1838;1395;290;62;85;511;2005;Thyborøn;Thyborøn-Harboøre;1. Ringkøbing;;;;;;;;1
673002;1594;1380;308;57;91;519;2005;Harboøre;Thyborøn-Harboøre;1. Ringkøbing;;;;;;;;1
675001;1445;1231;287;72;121;469;2005;Hvidbjerg;Thyholm;2. Holstebro;;;;;;;;1
675003;257;225;56;8;5;98;2005;Lyngs;Thyholm;2. Holstebro;;;;;;;;1
675004;635;550;116;33;59;167;2005;Uglev;Thyholm;2. Holstebro;;;;;;;;1
675005;408;366;78;17;31;126;2005;Jegindø;Thyholm;2. Holstebro;;;;;;;;1
677001;141;125;3;5;5;77;2005;Abildå;Trehøje;1. Ringkøbing;;;;;;;;1
677002;696;641;110;31;54;231;2005;Skibbild/Nøvling;Trehøje;1. Ringkøbing;;;;;;;;1
