area;v2;t2;t1;t;zipy
Parcel-/rækkehus;8543 Hornslet;15;8;15;854311
Parcel-/rækkehus;8544 Mørke;7;12;11;854411
Parcel-/rækkehus;8550 Ryomgård;10;6;6;855011
Parcel-/rækkehus;8560 Kolind;4;9;4;856011
Parcel-/rækkehus;8570 Trustrup;3;5;4;857011
Parcel-/rækkehus;8581 Nimtofte;1;0;0;858111
Parcel-/rækkehus;8585 Glesborg;6;8;5;858511
Parcel-/rækkehus;8586 Ørum Djurs;2;3;3;858611
Parcel-/rækkehus;8592 Anholt;;;0;859211
Parcel-/rækkehus;8600 Silkeborg;77;96;70;860011
Parcel-/rækkehus;8620 Kjellerup;14;12;10;862011
Parcel-/rækkehus;8632 Lemming;3;1;4;863211
Parcel-/rækkehus;8641 Sorring;7;5;4;864111
Parcel-/rækkehus;8643 Ans By;2;10;3;864311
Parcel-/rækkehus;8653 Them;7;6;6;865311
Parcel-/rækkehus;8654 Bryrup;4;4;4;865411
Parcel-/rækkehus;8660 Skanderborg;41;44;38;866011
Parcel-/rækkehus;8670 Låsby;0;2;3;867011
Parcel-/rækkehus;8680 Ry;19;8;9;868011
Parcel-/rækkehus;8700 Horsens;104;98;84;870011
Parcel-/rækkehus;8721 Daugård;2;1;3;872111
Parcel-/rækkehus;8722 Hedensted;10;21;13;872211
Parcel-/rækkehus;8723 Løsning;15;11;12;872311
Parcel-/rækkehus;8732 Hovedgård;6;10;5;873211
Parcel-/rækkehus;8740 Brædstrup;16;15;12;874011
Parcel-/rækkehus;8751 Gedved;4;7;3;875111
Parcel-/rækkehus;8752 Østbirk;4;3;6;875211
Parcel-/rækkehus;8762 Flemming;3;2;2;876211
Parcel-/rækkehus;8763 Rask Mølle;5;3;0;876311
Parcel-/rækkehus;8765 Klovborg;2;1;2;876511
Parcel-/rækkehus;8766 Nørre Snede;2;6;1;876611
Parcel-/rækkehus;8781 Stenderup;2;1;3;878111
Parcel-/rækkehus;8783 Hornsyld;5;3;6;878311
Parcel-/rækkehus;8800 Viborg;81;78;65;880011
Parcel-/rækkehus;8830 Tjele;14;15;16;883011
Parcel-/rækkehus;8831 Løgstrup;4;4;2;883111
Parcel-/rækkehus;8832 Skals;9;4;3;883211
Parcel-/rækkehus;8840 Rødkærsbro;4;3;4;884011
Parcel-/rækkehus;8850 Bjerringbro;29;15;19;885011
Parcel-/rækkehus;8860 Ulstrup;7;6;8;886011
Parcel-/rækkehus;8870 Langå;14;13;10;887011
Parcel-/rækkehus;8881 Thorsø;9;2;4;888111
Parcel-/rækkehus;8882 Fårvang;4;9;3;888211
Parcel-/rækkehus;8883 Gjern;1;2;2;888311
Parcel-/rækkehus;8900 Randers C;6;3;2;890011
Parcel-/rækkehus;8920 Randers NV;35;42;42;892011
Parcel-/rækkehus;8930 Randers NØ;16;23;23;893011
Parcel-/rækkehus;8940 Randers SV;17;21;7;894011
Parcel-/rækkehus;8950 Ørsted;4;2;1;895011
Parcel-/rækkehus;8960 Randers SØ;20;17;20;896011
Parcel-/rækkehus;8961 Allingåbro;7;8;4;896111
Parcel-/rækkehus;8963 Auning;10;12;6;896311
Parcel-/rækkehus;8970 Havndal;4;3;5;897011
Parcel-/rækkehus;8981 Spentrup;10;7;6;898111
Parcel-/rækkehus;8983 Gjerlev J;12;3;8;898311
Parcel-/rækkehus;8990 Fårup;5;6;7;899011
Parcel-/rækkehus;9000 Aalborg;58;68;53;900011
Parcel-/rækkehus;9200 Aalborg SV;20;13;18;920011
Parcel-/rækkehus;9210 Aalborg SØ;27;29;21;921011
Parcel-/rækkehus;9220 Aalborg Øst;10;17;8;922011
Parcel-/rækkehus;9230 Svenstrup J;14;10;15;923011
Parcel-/rækkehus;9240 Nibe;23;15;13;924011
Parcel-/rækkehus;9260 Gistrup;7;18;7;926011
Parcel-/rækkehus;9270 Klarup;5;10;7;927011
Parcel-/rækkehus;9280 Storvorde;14;15;18;928011
Parcel-/rækkehus;9293 Kongerslev;3;2;2;929311
Parcel-/rækkehus;9300 Sæby;18;27;22;930011
Parcel-/rækkehus;9310 Vodskov;11;23;13;931011
Parcel-/rækkehus;9320 Hjallerup;9;13;10;932011
Parcel-/rækkehus;9330 Dronninglund;11;18;9;933011
Parcel-/rækkehus;9340 Asaa;4;10;4;934011
Parcel-/rækkehus;9352 Dybvad;1;0;4;935211
Parcel-/rækkehus;9362 Gandrup;4;5;4;936211
Parcel-/rækkehus;9370 Hals;13;15;13;937011
Parcel-/rækkehus;9380 Vestbjerg;5;5;6;938011
Parcel-/rækkehus;9381 Sulsted;3;10;4;938111
Parcel-/rækkehus;9382 Tylstrup;3;3;4;938211
Parcel-/rækkehus;9400 Nørresundby;23;28;30;940011
Parcel-/rækkehus;9430 Vadum;7;11;5;943011
Parcel-/rækkehus;9440 Aabybro;12;19;22;944011
Parcel-/rækkehus;9460 Brovst;8;17;10;946011
Parcel-/rækkehus;9480 Løkken;8;12;7;948011
Parcel-/rækkehus;9490 Pandrup;12;7;11;949011
Parcel-/rækkehus;9492 Blokhus;3;6;3;949211
Parcel-/rækkehus;9493 Saltum;1;3;3;949311
Parcel-/rækkehus;9500 Hobro;27;29;25;950011
Parcel-/rækkehus;9510 Arden;7;11;6;951011
Parcel-/rækkehus;9520 Skørping;7;11;9;952011
Parcel-/rækkehus;9530 Støvring;7;18;9;953011
Parcel-/rækkehus;9541 Suldrup;4;9;4;954111
Parcel-/rækkehus;9550 Mariager;3;12;12;955011
Parcel-/rækkehus;9560 Hadsund;12;21;19;956011
Parcel-/rækkehus;9574 Bælum;2;1;3;957411
Parcel-/rækkehus;9575 Terndrup;2;3;4;957511
Parcel-/rækkehus;9600 Aars;22;29;22;960011
Parcel-/rækkehus;9610 Nørager;5;5;7;961011
Parcel-/rækkehus;9620 Aalestrup;6;11;4;962011
Parcel-/rækkehus;9631 Gedsted;1;1;3;963111
Parcel-/rækkehus;9632 Møldrup;9;3;6;963211
Parcel-/rækkehus;9640 Farsø;9;11;15;964011
Parcel-/rækkehus;9670 Løgstør;13;9;14;967011
Parcel-/rækkehus;9681 Ranum;6;2;1;968111
Parcel-/rækkehus;9690 Fjerritslev;14;11;16;969011
Parcel-/rækkehus;9700 Brønderslev;40;30;28;970011
Parcel-/rækkehus;9740 Jerslev J;6;4;3;974011
Parcel-/rækkehus;9750 Østervrå;2;5;4;975011
Parcel-/rækkehus;9760 Vrå;10;8;6;976011
Parcel-/rækkehus;9800 Hjørring;52;67;52;980011
Parcel-/rækkehus;9830 Tårs;3;6;5;983011
Parcel-/rækkehus;9850 Hirtshals;12;20;11;985011
Parcel-/rækkehus;9870 Sindal;10;18;7;987011
Parcel-/rækkehus;9881 Bindslev;3;5;6;988111
Parcel-/rækkehus;9900 Frederikshavn;30;53;42;990011
Parcel-/rækkehus;9940 Læsø;5;5;2;994011
Parcel-/rækkehus;9970 Strandby;5;10;5;997011
Parcel-/rækkehus;9981 Jerup;0;5;1;998111
Parcel-/rækkehus;9982 Ålbæk;3;6;4;998211
Parcel-/rækkehus;9990 Skagen;18;19;13;999011
Ejerlejlighed;1000-1499 Kbh.K.;66;74;69;100011
Ejerlejlighed;1500-1799 Kbh.V.;48;52;68;150011
Ejerlejlighed;1800-1999 Frederiksberg C;85;59;52;180011
Ejerlejlighed;2000 Frederiksberg;152;133;131;200011
Ejerlejlighed;2100 København Ø;129;130;109;210011
Ejerlejlighed;2150 Nordhavn;;;;215011
Ejerlejlighed;2200 København N;84;91;87;220011
Ejerlejlighed;2300 København S;193;210;211;230011
Ejerlejlighed;2400 København NV;34;37;41;240011
Ejerlejlighed;2450 København SV;39;45;41;245011
Ejerlejlighed;2500 Valby;53;60;57;250011
Ejerlejlighed;2600 Glostrup;7;10;12;260011
Ejerlejlighed;2605 Brøndby;4;3;3;260511
Ejerlejlighed;2610 Rødovre;24;20;23;261011
Ejerlejlighed;2620 Albertslund;1;9;2;262011
Ejerlejlighed;2625 Vallensbæk;2;0;6;262511
Ejerlejlighed;2630 Taastrup;38;40;42;263011
Ejerlejlighed;2635 Ishøj;11;7;6;263511
Ejerlejlighed;2640 Hedehusene;3;6;8;264011
Ejerlejlighed;2650 Hvidovre;21;16;29;265011
Ejerlejlighed;2660 Brøndby Strand;1;0;0;266011
Ejerlejlighed;2665 Vallensbæk Strand;16;9;10;266511
Ejerlejlighed;2670 Greve;15;13;9;267011
Ejerlejlighed;2680 Solrød Strand;7;6;10;268011
Ejerlejlighed;2690 Karlslunde;1;1;0;269011
Ejerlejlighed;2700 Brønshøj;24;19;27;270011
Ejerlejlighed;2720 Vanløse;44;47;32;272011
Ejerlejlighed;2730 Herlev;5;5;7;273011
Ejerlejlighed;2740 Skovlunde;0;1;2;274011
Ejerlejlighed;2750 Ballerup;3;7;5;275011
Ejerlejlighed;2760 Måløv;2;3;2;276011
Ejerlejlighed;2765 Smørum;5;5;3;276511
Ejerlejlighed;2770 Kastrup;13;16;6;277011
Ejerlejlighed;2791 Dragør;0;5;4;279111
Ejerlejlighed;2800 Kgs.Lyngby;26;42;32;280011
Ejerlejlighed;2820 Gentofte;34;24;20;282011
Ejerlejlighed;2830 Virum;9;17;13;283011
Ejerlejlighed;2840 Holte;8;11;11;284011
Ejerlejlighed;2850 Nærum;5;8;4;285011
Ejerlejlighed;2860 Søborg;9;23;26;286011
Ejerlejlighed;2870 Dyssegård;16;12;10;287011
Ejerlejlighed;2880 Bagsværd;2;8;7;288011
Ejerlejlighed;2900 Hellerup;44;52;33;290011
Ejerlejlighed;2920 Charlottenlund;33;39;30;292011
Ejerlejlighed;2930 Klampenborg;6;3;4;293011
Ejerlejlighed;2942 Skodsborg;2;6;1;294211
Ejerlejlighed;2950 Vedbæk;0;2;0;295011
Ejerlejlighed;2960 Rungsted Kyst;5;0;3;296011
Ejerlejlighed;2970 Hørsholm;8;9;7;297011
Ejerlejlighed;2980 Kokkedal;10;2;6;298011
Ejerlejlighed;2990 Nivå;1;3;0;299011
Ejerlejlighed;3000 Helsingør;40;25;21;300011
Ejerlejlighed;3050 Humlebæk;6;2;4;305011
Ejerlejlighed;3060 Espergærde;11;9;2;306011
Ejerlejlighed;3070 Snekkersten;1;0;0;307011
Ejerlejlighed;3080 Tikøb;;0;0;308011
Ejerlejlighed;3100 Hornbæk;4;2;4;310011
Ejerlejlighed;3120 Dronningmølle;0;;2;312011
Ejerlejlighed;3140 Ålsgårde;2;1;0;314011
Ejerlejlighed;3150 Hellebæk;1;0;0;315011
Ejerlejlighed;3200 Helsinge;2;3;2;320011
Ejerlejlighed;3210 Vejby;;;;321011
Ejerlejlighed;3220 Tisvildeleje;0;1;3;322011
Ejerlejlighed;3230 Græsted;1;2;0;323011
Ejerlejlighed;3250 Gilleleje;0;0;0;325011
Ejerlejlighed;3300 Frederiksværk;5;6;0;330011
Ejerlejlighed;3310 Ølsted;;;;331011
Ejerlejlighed;3320 Skævinge;0;0;0;332011
Ejerlejlighed;3330 Gørløse;;;;333011
Ejerlejlighed;3360 Liseleje;0;0;0;336011
Ejerlejlighed;3370 Melby;;;;337011
Ejerlejlighed;3390 Hundested;1;1;1;339011
Ejerlejlighed;3400 Hillerød;22;21;25;340011
Ejerlejlighed;3450 Allerød;9;3;4;345011
Ejerlejlighed;3460 Birkerød;13;9;15;346011
Ejerlejlighed;3480 Fredensborg;3;5;3;348011
Ejerlejlighed;3490 Kvistgård;;0;0;349011
Ejerlejlighed;3500 Værløse;6;5;8;350011
Ejerlejlighed;3520 Farum;10;13;9;352011
Ejerlejlighed;3540 Lynge;0;1;;354011
Ejerlejlighed;3550 Slangerup;1;1;0;355011
Ejerlejlighed;3600 Frederikssund;4;3;7;360011
Ejerlejlighed;3630 Jægerspris;0;0;1;363011
Ejerlejlighed;3650 Ølstykke;3;3;2;365011
Ejerlejlighed;3660 Stenløse;2;2;3;366011
Ejerlejlighed;3670 Veksø Sjælland;;;;367011
Ejerlejlighed;3700 Rønne;1;1;2;370011
Ejerlejlighed;3720 Aakirkeby;;;11;372011
Ejerlejlighed;3730 Nexø;2;3;1;373011
Ejerlejlighed;3740 Svaneke;0;0;2;374011
Ejerlejlighed;3751 Østermarie;;;;375111
Ejerlejlighed;3760 Gudhjem;0;1;4;376011
Ejerlejlighed;3770 Allinge;3;5;4;377011
Ejerlejlighed;3782 Klemensker;;;;378211
Ejerlejlighed;3790 Hasle;1;2;3;379011
Ejerlejlighed;4000 Roskilde;37;52;44;400011
Ejerlejlighed;4030 Tune;;;;403011
Ejerlejlighed;4040 Jyllinge;;;;404011
Ejerlejlighed;4050 Skibby;0;1;1;405011
Ejerlejlighed;4060 Kirke Såby;;;;406011
Ejerlejlighed;4070 Kirke Hyllinge;0;;;407011
Ejerlejlighed;4100 Ringsted;3;10;6;410011
Ejerlejlighed;4130 Viby Sjælland;;2;0;413011
Ejerlejlighed;4140 Borup;1;0;0;414011
Ejerlejlighed;4160 Herlufmagle;;;;416011
Ejerlejlighed;4171 Glumsø;0;1;0;417111
Ejerlejlighed;4173 Fjenneslev;;;;417311
Ejerlejlighed;4174 Jystrup Midtsj;;;;417411
Ejerlejlighed;4180 Sorø;3;4;1;418011
Ejerlejlighed;4190 Munke Bjergby;;;;419011
Ejerlejlighed;4200 Slagelse;10;10;8;420011
Ejerlejlighed;4220 Korsør;6;5;5;422011
Ejerlejlighed;4230 Skælskør;1;1;0;423011
Ejerlejlighed;4241 Vemmelev;;;;424111
Ejerlejlighed;4242 Boeslunde;;;;424211
Ejerlejlighed;4243 Rude;;;;424311
Ejerlejlighed;4250 Fuglebjerg;;;;425011
Ejerlejlighed;4261 Dalmose;;;;426111
Ejerlejlighed;4262 Sandved;;;;426211
Ejerlejlighed;4270 Høng;0;0;0;427011
Ejerlejlighed;4281 Gørlev;1;;;428111
Ejerlejlighed;4291 Ruds Vedby;0;;;429111
Ejerlejlighed;4293 Dianalund;0;0;0;429311
Ejerlejlighed;4295 Stenlille;0;0;;429511
Ejerlejlighed;4296 Nyrup;;;;429611
Ejerlejlighed;4300 Holbæk;4;6;7;430011
Ejerlejlighed;4320 Lejre;;0;;432011
Ejerlejlighed;4330 Hvalsø;0;0;0;433011
Ejerlejlighed;4340 Tølløse;0;0;1;434011
Ejerlejlighed;4350 Ugerløse;;;;435011
Ejerlejlighed;4360 Kirke Eskilstrup;;;;436011
Ejerlejlighed;4370 Store Merløse;;;0;437011
Ejerlejlighed;4390 Vipperød;0;1;0;439011
Ejerlejlighed;4400 Kalundborg;3;5;2;440011
Ejerlejlighed;4420 Regstrup;;;;442011
Ejerlejlighed;4440 Mørkøv;;;;444011
Ejerlejlighed;4450 Jyderup;0;0;0;445011
Ejerlejlighed;4460 Snertinge;;;;446011
Ejerlejlighed;4470 Svebølle;;0;0;447011
Ejerlejlighed;4480 Store Fuglede;;;;448011
Ejerlejlighed;4490 Jerslev Sjælland;;;;449011
Ejerlejlighed;4500 Nykøbing Sj;4;0;1;450011
Ejerlejlighed;4520 Svinninge;1;1;0;452011
Ejerlejlighed;4532 Gislinge;;;0;453211
Ejerlejlighed;4534 Hørve;0;0;0;453411
Ejerlejlighed;4540 Fårevejle;0;0;1;454011
Ejerlejlighed;4550 Asnæs;0;0;0;455011
Ejerlejlighed;4560 Vig;0;1;0;456011
Ejerlejlighed;4571 Grevinge;;;;457111
Ejerlejlighed;4572 Nørre Asmindrup;;;;457211
Ejerlejlighed;4573 Højby;0;0;;457311
Ejerlejlighed;4581 Rørvig;0;0;1;458111
Ejerlejlighed;4583 Sjællands Odde;;;;458311
Ejerlejlighed;4591 Føllenslev;0;0;0;459111
Ejerlejlighed;4592 Sejerø;;;;459211
Ejerlejlighed;4593 Eskebjerg;0;0;0;459311
Ejerlejlighed;4600 Køge;15;13;17;460011
Ejerlejlighed;4621 Gadstrup;0;;0;462111
Ejerlejlighed;4622 Havdrup;0;0;1;462211
Ejerlejlighed;4623 Lille Skensved;1;0;1;462311
Ejerlejlighed;4632 Bjæverskov;2;1;;463211
Ejerlejlighed;4640 Faxe;0;0;0;464011
Ejerlejlighed;4652 Hårlev;2;0;0;465211
Ejerlejlighed;4653 Karise;0;0;0;465311
Ejerlejlighed;4654 Faxe Ladeplads;0;;0;465411
Ejerlejlighed;4660 Store Heddinge;2;0;2;466011
Ejerlejlighed;4671 Strøby;0;0;;467111
Ejerlejlighed;4672 Klippinge;;;;467211
Ejerlejlighed;4673 Rødvig Stevns;1;0;0;467311
Ejerlejlighed;4681 Herfølge;0;0;0;468111
Ejerlejlighed;4682 Tureby;;;;468211
Ejerlejlighed;4683 Rønnede;;;;468311
Ejerlejlighed;4684 Holmegaard;;;;468411
Ejerlejlighed;4690 Haslev;0;1;3;469011
Ejerlejlighed;4700 Næstved;34;31;24;470011
Ejerlejlighed;4720 Præstø;0;1;1;472011
Ejerlejlighed;4733 Tappernøje;0;;0;473311
Ejerlejlighed;4735 Mern;;;;473511
Ejerlejlighed;4736 Karrebæksminde;0;2;0;473611
Ejerlejlighed;4750 Lundby;0;0;0;475011
Ejerlejlighed;4760 Vordingborg;5;4;2;476011
Ejerlejlighed;4771 Kalvehave;;;;477111
Ejerlejlighed;4772 Langebæk;;;;477211
Ejerlejlighed;4773 Stensved;;;;477311
Ejerlejlighed;4780 Stege;1;0;1;478011
Ejerlejlighed;4791 Borre;0;4;1;479111
Ejerlejlighed;4792 Askeby;;;0;479211
Ejerlejlighed;4793 Bogø By;;;;479311
Ejerlejlighed;4800 Nykøbing F;6;3;3;480011
Ejerlejlighed;4840 Nørre Alslev;1;0;0;484011
Ejerlejlighed;4850 Stubbekøbing;;;;485011
Ejerlejlighed;4862 Guldborg;;;;486211
Ejerlejlighed;4863 Eskilstrup;;;;486311
Ejerlejlighed;4871 Horbelev;;;;487111
Ejerlejlighed;4872 Idestrup;;;;487211
Ejerlejlighed;4873 Væggerløse;1;1;4;487311
Ejerlejlighed;4874 Gedser;0;0;;487411
Ejerlejlighed;4880 Nysted;0;0;0;488011
Ejerlejlighed;4891 Toreby L;;;;489111
Ejerlejlighed;4892 Kettinge;;;;489211
Ejerlejlighed;4894 Øster Ulslev;;;;489411
Ejerlejlighed;4895 Errindlev;;;;489511
Ejerlejlighed;4900 Nakskov;0;1;1;490011
Ejerlejlighed;4912 Harpelunde;;;;491211
Ejerlejlighed;4913 Horslunde;;;;491311
Ejerlejlighed;4920 Søllested;;;;492011
Ejerlejlighed;4930 Maribo;0;2;1;493011
Ejerlejlighed;4941 Bandholm;;0;;494111
Ejerlejlighed;4943 Torrig L;;;;494311
Ejerlejlighed;4944 Fejø;;;;494411
Ejerlejlighed;4951 Nørreballe;;;;495111
Ejerlejlighed;4952 Stokkemarke;;;;495211
Ejerlejlighed;4953 Vesterborg;;;;495311
Ejerlejlighed;4960 Holeby;;;;496011
Ejerlejlighed;4970 Rødby;0;;;497011
Ejerlejlighed;4983 Dannemare;0;;;498311
Ejerlejlighed;4990 Sakskøbing;0;;0;499011
Ejerlejlighed;5000 Odense C;66;65;42;500011
Ejerlejlighed;5200 Odense V;1;0;0;520011
Ejerlejlighed;5210 Odense NV;1;0;1;521011
Ejerlejlighed;5220 Odense SØ;;0;1;522011
Ejerlejlighed;5230 Odense M;6;7;4;523011
Ejerlejlighed;5240 Odense NØ;0;1;0;524011
Ejerlejlighed;5250 Odense SV;4;5;7;525011
Ejerlejlighed;5260 Odense S;3;1;1;526011
Ejerlejlighed;5270 Odense N;8;4;3;527011
Ejerlejlighed;5290 Marslev;;;;529011
Ejerlejlighed;5300 Kerteminde;0;0;0;530011
Ejerlejlighed;5320 Agedrup;;;;532011
Ejerlejlighed;5330 Munkebo;;;;533011
Ejerlejlighed;5350 Rynkeby;;;;535011
Ejerlejlighed;5370 Mesinge;;;;537011
Ejerlejlighed;5380 Dalby;;;;538011
Ejerlejlighed;5390 Martofte;;;;539011
Ejerlejlighed;5400 Bogense;6;2;1;540011
Ejerlejlighed;5450 Otterup;;;0;545011
Ejerlejlighed;5462 Morud;;;;546211
Ejerlejlighed;5463 Harndrup;;;;546311
Ejerlejlighed;5464 Brenderup Fyn;0;1;;546411
Ejerlejlighed;5466 Asperup;;;;546611
Ejerlejlighed;5471 Søndersø;0;0;;547111
Ejerlejlighed;5474 Veflinge;;;;547411
Ejerlejlighed;5485 Skamby;;;;548511
Ejerlejlighed;5491 Blommenslyst;;;;549111
Ejerlejlighed;5492 Vissenbjerg;;;;549211
Ejerlejlighed;5500 Middelfart;1;2;2;550011
Ejerlejlighed;5540 Ullerslev;0;0;1;554011
Ejerlejlighed;5550 Langeskov;;;;555011
Ejerlejlighed;5560 Aarup;;0;0;556011
Ejerlejlighed;5580 Nørre Aaby;;;;558011
Ejerlejlighed;5591 Gelsted;;;;559111
Ejerlejlighed;5592 Ejby;;;;559211
Ejerlejlighed;5600 Faaborg;3;7;3;560011
Ejerlejlighed;5610 Assens;0;1;0;561011
Ejerlejlighed;5620 Glamsbjerg;;;;562011
Ejerlejlighed;5631 Ebberup;;;;563111
Ejerlejlighed;5642 Millinge;;;;564211
Ejerlejlighed;5672 Broby;;0;;567211
Ejerlejlighed;5683 Haarby;;;;568311
Ejerlejlighed;5690 Tommerup;0;2;0;569011
Ejerlejlighed;5700 Svendborg;9;4;9;570011
Ejerlejlighed;5750 Ringe;0;0;3;575011
Ejerlejlighed;5762 Vester Skerninge;;;0;576211
Ejerlejlighed;5771 Stenstrup;;;;577111
Ejerlejlighed;5772 Kværndrup;;;;577211
Ejerlejlighed;5792 Årslev;;1;1;579211
Ejerlejlighed;5800 Nyborg;4;4;3;580011
Ejerlejlighed;5853 Ørbæk;;2;1;585311
Ejerlejlighed;5854 Gislev;;;;585411
Ejerlejlighed;5856 Ryslinge;0;;;585611
Ejerlejlighed;5863 Ferritslev Fyn;;;;586311
Ejerlejlighed;5871 Frørup;0;;;587111
Ejerlejlighed;5874 Hesselager;0;;0;587411
Ejerlejlighed;5881 Skårup Fyn;;0;0;588111
Ejerlejlighed;5882 Vejstrup;;;;588211
Ejerlejlighed;5883 Oure;;;;588311
Ejerlejlighed;5884 Gudme;;;;588411
Ejerlejlighed;5892 Gudbjerg Sydfyn;;;;589211
Ejerlejlighed;5900 Rudkøbing;0;0;0;590011
Ejerlejlighed;5932 Humble;;;;593211
Ejerlejlighed;5935 Bagenkop;0;0;;593511
Ejerlejlighed;5953 Tranekær;3;4;1;595311
Ejerlejlighed;5960 Marstal;;;;596011
Ejerlejlighed;5970 Ærøskøbing;0;1;1;597011
Ejerlejlighed;5985 Søby Ærø;;;;598511
Ejerlejlighed;6000 Kolding;21;9;16;600011
Ejerlejlighed;6040 Egtved;0;0;1;604011
Ejerlejlighed;6051 Almind;;;;605111
Ejerlejlighed;6052 Viuf;;;;605211
Ejerlejlighed;6064 Jordrup;;;;606411
Ejerlejlighed;6070 Christiansfeld;;;;607011
Ejerlejlighed;6091 Bjert;;;;609111
Ejerlejlighed;6092 Sønder Stenderup;;;;609211
Ejerlejlighed;6093 Sjølund;;;;609311
Ejerlejlighed;6094 Hejls;;1;0;609411
Ejerlejlighed;6100 Haderslev;5;6;8;610011
Ejerlejlighed;6200 Aabenraa;3;2;5;620011
Ejerlejlighed;6230 Rødekro;0;1;0;623011
Ejerlejlighed;6240 Løgumkloster;;0;0;624011
Ejerlejlighed;6261 Bredebro;;;;626111
Ejerlejlighed;6270 Tønder;0;1;0;627011
Ejerlejlighed;6280 Højer;0;;0;628011
Ejerlejlighed;6300 Gråsten;0;1;2;630011
Ejerlejlighed;6310 Broager;1;0;0;631011
Ejerlejlighed;6320 Egernsund;2;0;0;632011
Ejerlejlighed;6330 Padborg;0;0;0;633011
Ejerlejlighed;6340 Kruså;0;0;1;634011
Ejerlejlighed;6360 Tinglev;;;;636011
Ejerlejlighed;6372 Bylderup-Bov;;;;637211
Ejerlejlighed;6392 Bolderslev;;;;639211
Ejerlejlighed;6400 Sønderborg;10;6;6;640011
Ejerlejlighed;6430 Nordborg;;;0;643011
Ejerlejlighed;6440 Augustenborg;;;;644011
Ejerlejlighed;6470 Sydals;;;;647011
Ejerlejlighed;6500 Vojens;0;0;0;650011
Ejerlejlighed;6510 Gram;;;0;651011
Ejerlejlighed;6520 Toftlund;;;;652011
Ejerlejlighed;6534 Agerskov;;;;653411
Ejerlejlighed;6535 Branderup J;;;;653511
Ejerlejlighed;6541 Bevtoft;;;;654111
Ejerlejlighed;6560 Sommersted;;;;656011
Ejerlejlighed;6580 Vamdrup;0;1;1;658011
Ejerlejlighed;6600 Vejen;0;3;0;660011
Ejerlejlighed;6621 Gesten;;1;;662111
Ejerlejlighed;6622 Bække;;;;662211
Ejerlejlighed;6623 Vorbasse;0;0;0;662311
Ejerlejlighed;6630 Rødding;0;;0;663011
Ejerlejlighed;6640 Lunderskov;;;;664011
Ejerlejlighed;6650 Brørup;;1;1;665011
Ejerlejlighed;6660 Lintrup;;;;666011
Ejerlejlighed;6670 Holsted;0;0;;667011
Ejerlejlighed;6682 Hovborg;;;;668211
Ejerlejlighed;6683 Føvling;;;;668311
Ejerlejlighed;6690 Gørding;1;;;669011
Ejerlejlighed;6700 Esbjerg;31;41;23;670011
Ejerlejlighed;6705 Esbjerg Ø;1;1;1;670511
Ejerlejlighed;6710 Esbjerg V;3;0;1;671011
Ejerlejlighed;6715 Esbjerg N;0;2;;671511
Ejerlejlighed;6720 Fanø;0;3;1;672011
Ejerlejlighed;6731 Tjæreborg;;;;673111
Ejerlejlighed;6740 Bramming;1;1;1;674011
Ejerlejlighed;6752 Glejbjerg;;;;675211
Ejerlejlighed;6753 Agerbæk;;;;675311
Ejerlejlighed;6760 Ribe;0;2;2;676011
Ejerlejlighed;6771 Gredstedbro;;;;677111
Ejerlejlighed;6780 Skærbæk;0;1;;678011
Ejerlejlighed;6792 Rømø;2;4;1;679211
Ejerlejlighed;6800 Varde;4;6;2;680011
Ejerlejlighed;6818 Årre;;;;681811
Ejerlejlighed;6823 Ansager;;;;682311
Ejerlejlighed;6830 Nørre Nebel;0;1;0;683011
Ejerlejlighed;6840 Oksbøl;1;;0;684011
Ejerlejlighed;6851 Janderup Vestj;;;;685111
Ejerlejlighed;6852 Billum;;;;685211
Ejerlejlighed;6853 Vejers Strand;;;;685311
Ejerlejlighed;6854 Henne;0;1;0;685411
Ejerlejlighed;6855 Outrup;;;;685511
Ejerlejlighed;6857 Blåvand;2;4;1;685711
Ejerlejlighed;6862 Tistrup;;;;686211
Ejerlejlighed;6870 Ølgod;;0;0;687011
Ejerlejlighed;6880 Tarm;;;;688011
Ejerlejlighed;6893 Hemmet;;0;;689311
Ejerlejlighed;6900 Skjern;0;1;0;690011
Ejerlejlighed;6920 Videbæk;2;1;1;692011
Ejerlejlighed;6933 Kibæk;0;1;0;693311
Ejerlejlighed;6940 Lem St;;;;694011
Ejerlejlighed;6950 Ringkøbing;4;7;0;695011
Ejerlejlighed;6960 Hvide Sande;2;2;0;696011
Ejerlejlighed;6971 Spjald;3;;;697111
Ejerlejlighed;6973 Ørnhøj;;;;697311
Ejerlejlighed;6980 Tim;;;;698011
Ejerlejlighed;6990 Ulfborg;1;0;0;699011
Ejerlejlighed;7000 Fredericia;9;5;4;700011
Ejerlejlighed;7080 Børkop;0;3;2;708011
Ejerlejlighed;7100 Vejle;26;29;19;710011
Ejerlejlighed;7120 Vejle Øst;0;0;0;712011
Ejerlejlighed;7130 Juelsminde;3;1;0;713011
Ejerlejlighed;7140 Stouby;;;;714011
Ejerlejlighed;7150 Barrit;;;;715011
Ejerlejlighed;7160 Tørring;0;0;0;716011
Ejerlejlighed;7171 Uldum;;;;717111
Ejerlejlighed;7173 Vonge;;;;717311
Ejerlejlighed;7182 Bredsten;0;;;718211
Ejerlejlighed;7183 Randbøl;;;;718311
Ejerlejlighed;7184 Vandel;;;;718411
Ejerlejlighed;7190 Billund;;;;719011
